form_id,start_date,end_date,location_id,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,reporting_monthly,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access,reporting_annual
54393663,2/27/2023,4/2/2023,603,Holl Holl,Djibouti,Post-emergency,,79,9,,100,13,24,3594,3594,7188,19417,,,,,,,,,
54413997,2/27/2023,4/2/2023,531,Awbarre,Ethiopia,Post-emergency,,2829,31,100,0,66,8,7,652,13040,19417,,,,,,,,,
54382007,2/27/2023,4/2/2023,543,Bambasi,Ethiopia,Post-emergency,,137,18,,100,29,17,,1843,20277,19417,,,,,,,,,
54389642,2/27/2023,4/2/2023,533,Bokolmanyo,Ethiopia,Post-emergency,,,17,,95,12,51,,3222,32220,19417,,,,,,,,,
54389698,2/27/2023,4/2/2023,541,Buramino,Ethiopia,Post-emergency,,,10,,100,6,89,,,47106,19417,,,,,,,,,
54389689,2/27/2023,4/2/2023,537,Hilaweyn,Ethiopia,Post-emergency,,,16,,100,7,68,,,48653,19417,,,,,,,,,
54389670,2/27/2023,4/2/2023,535,Melkadida,Ethiopia,Post-emergency,,,14,,67,15,26,,,41670,19417,,,,,,,,,
54406768,2/27/2023,4/2/2023,4015,Nguenyyiel,Ethiopia,Post-emergency,,159,13,,96,12,33,21,1092,111407,19417,,,,,,,,,
54414005,2/27/2023,4/2/2023,532,Sheder,Ethiopia,Post-emergency,,1288,22,100,0,62,8,89,723,14463,19417,,,,,,,,,
54382008,2/27/2023,4/2/2023,525,Sherkole,Ethiopia,Post-emergency,,149,12,,100,38,11,,1056,12676,19417,,,,,,,,,
54407676,2/27/2023,4/2/2023,546,Tierkidi,Ethiopia,Post-emergency,,217,9,,95,5,100,300,,71458,19417,,,,,,,,,
54382009,2/27/2023,4/2/2023,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,173,13,,100,16,19,27,2305,43795,19417,,,,,,,,,
54383848,2/27/2023,4/2/2023,445,Arbat,Iraq,Post-emergency,,,84,100,100,100,5,5,,9111,19417,,,,,,,,,
54383849,2/27/2023,4/2/2023,446,Basirma,Iraq,Post-emergency,,5,81,100,100,100,6,5,758,2275,19417,,,,,,,,,
54383853,2/27/2023,4/2/2023,442,Kawergosk,Iraq,Post-emergency,,6,126,100,100,100,6,5,970,7765,19417,,,,,,,,,
54383854,2/27/2023,4/2/2023,444,Qushtapa,Iraq,Post-emergency,,7,111,100,100,100,6,6,95,8369,19417,,,,,,,,,
54381016,2/27/2023,4/2/2023,518,Dagahaley,Kenya,Post-emergency,,153,20,,81,46,11,,3079,129354,19417,,,,,,,,,
54381017,2/27/2023,4/2/2023,519,Hagadera,Kenya,Post-emergency,,151,20,,92,62,8,,1493,125463,19417,,,,,,,,,
54381018,2/27/2023,4/2/2023,520,Ifo,Kenya,Post-emergency,,99,17,,69,49,10,,2695,113191,19417,,,,,,,,,
54381034,2/27/2023,4/2/2023,696,Abala,Niger,Post-emergency,,109,10,,,11,18,,3333,10000,19417,,,,,,,,,
54380925,2/27/2023,4/2/2023,4370,Chadakori,Niger,Post-emergency,,152,9,,,0,35,35,199,3190,19417,,,,,,,,,
54380926,2/27/2023,4/2/2023,4369,Dandaji Makao,Niger,Post-emergency,,279,9,,,0,33,32,174,2789,19417,,,,,,,,,
54380927,2/27/2023,4/2/2023,4371,Garin Kaka,Niger,Post-emergency,,115,25,,,0,25,29,100,1604,19417,,,,,,,,,
54381037,2/27/2023,4/2/2023,4382,Ouallam,Niger,Post-emergency,,156,13,,,21,20,20,,6241,19417,,,,,,,,,
54404189,2/27/2023,4/2/2023,3926,Sayam Forage,Niger,Post-emergency,,438,8,,,16,18,27,8256,33026,19417,,,,,,,,,
54391201,2/27/2023,4/2/2023,4251,Adagom,Nigeria,Post-emergency,,83,12,100,33,8,20,35,1014,10140,19417,,,,,,,,,
54392204,2/27/2023,4/2/2023,4674,Ikyogen,Nigeria,Post-emergency,,223,9,100,100,13,38,37,1261,7570,19417,,,,,,,,,
54386741,2/27/2023,4/2/2023,629,Kigeme,Rwanda,Post-emergency,,80,15,,100,0,34,42,813,14635,19417,,,,,,,,,
54386395,2/27/2023,4/2/2023,627,Kiziba,Rwanda,Post-emergency,,98,28,,100,0,21,46,343,15818,19417,,,,,,,,,
54398980,2/27/2023,4/2/2023,631,Mahama,Rwanda,Post-emergency,,76,24,100,100,0,17,17,455,58248,19417,,,,,,,,,
54386729,2/27/2023,4/2/2023,630,Mugombwa,Rwanda,Post-emergency,,73,25,,100,0,25,36,824,11536,19417,,,,,,,,,
54382477,2/27/2023,4/2/2023,628,Nyabiheke,Rwanda,Post-emergency,,81,16,,100,0,18,43,349,12928,19417,,,,,,,,,
54379964,2/27/2023,4/2/2023,686,Ajoung Thok,South Sudan,Post-emergency,,351,33,,76,0,6,6,589,38312,19417,,,,,,,,,
54380952,2/27/2023,4/2/2023,680,Doro,South Sudan,Post-emergency,100,128,17,,100,28,18,,1995,69854,19417,,,,,,,,,
54381000,2/27/2023,4/2/2023,681,Gendrassa,South Sudan,Post-emergency,100,127,21,,100,38,13,,862,17252,19417,,,,,,,,,
54381029,2/27/2023,4/2/2023,682,Kaya,South Sudan,Post-emergency,,107,19,,100,44,11,,1106,27657,19417,,,,,,,,,
54379967,2/27/2023,4/2/2023,3886,Pamir,South Sudan,Post-emergency,,476,23,0,76,58,8,9,740,38530,19417,,,,,,,,,
54380909,2/27/2023,4/2/2023,678,Yusuf Batil,South Sudan,Post-emergency,100,125,17,,100,42,13,,1994,49862,19417,,,,,,,,,
54379230,2/27/2023,4/2/2023,4336,Abu Jubaiha Town,Sudan,Post-emergency,927,,0,,,41,10,,,2781,19417,,,,,,,,,
54379821,2/27/2023,4/2/2023,561,Abuda,Sudan,Post-emergency,,65,61,,,60,6,,,3530,19417,,,,,,,,,
54379239,2/27/2023,4/2/2023,4334,Abunowara,Sudan,Post-emergency,,,272,,,73,5,,24,367,19417,,,,,,,,,
54379231,2/27/2023,4/2/2023,4329,Dar Batti,Sudan,Post-emergency,2646,,1,,,22,18,,,15877,19417,,,,,,,,,
54379233,2/27/2023,4/2/2023,4330,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",Sudan,Post-emergency,75,,44,,,78,5,,,450,19417,,,,,,,,,
54379234,2/27/2023,4/2/2023,4331,Gedied,Sudan,Post-emergency,,,0,,,25,14,,144,1584,19417,,,,,,,,,
54379827,2/27/2023,4/2/2023,563,Girba,Sudan,Post-emergency,,211,61,,,45,9,,,6344,19417,,,,,,,,,
54379235,2/27/2023,4/2/2023,4332,Gurayd,Sudan,Post-emergency,,,0,,,37,10,,119,1190,19417,,,,,,,,,
54379822,2/27/2023,4/2/2023,564,Kilo 26,Sudan,Post-emergency,,328,44,,,50,8,,,9833,19417,,,,,,,,,
54379823,2/27/2023,4/2/2023,565,Shagarab I,Sudan,Post-emergency,,429,12,,,14,16,,,63527,19417,,,,,,,,,
54379237,2/27/2023,4/2/2023,4333,Sirajiya,Sudan,Post-emergency,,,0,,,21,18,36,130,5882,19417,,,,,,,,,
54379920,2/27/2023,4/2/2023,4720,Tunaydba,Sudan,Post-emergency,,47,33,,84,10,9,14,330,22168,19417,,,,,,,,,
54379825,2/27/2023,4/2/2023,568,Wad Sharife,Sudan,Post-emergency,,129,28,,,42,9,,,17789,19417,,,,,,,,,
54388435,2/27/2023,4/2/2023,509,Nduta,Tanzania,Post-emergency,,70,30,,81,89,5,,882,76762,19417,,,,,,,,,
54386717,2/27/2023,4/2/2023,4296,Nyarugusu Burundian,Tanzania,Post-emergency,,67,23,,94,69,6,,898,48515,19417,,,,,,,,,
54386676,2/27/2023,4/2/2023,4297,Nyarugusu Congolese,Tanzania,Post-emergency,,123,25,,92,75,6,,1077,80789,19417,,,,,,,,,
54408799,2/27/2023,4/2/2023,552,Adjumani,Uganda,Post-emergency,428,334,14,85,80,68,10,11,698,209528,19417,,,,,,,,,
54381458,2/27/2023,4/2/2023,554,Kyaka II,Uganda,Post-emergency,516,672,12,100,100,57,6,12,475,118986,19417,,,,,,,,,
54381382,2/27/2023,4/2/2023,555,Oruchinga,Uganda,Post-emergency,1387,171,20,99,81,0,,,,7882,19417,,,,,,,,,
54379365,1/30/2023,2/26/2023,209,Lovua settlement,Angola,Post-emergency,,65,20,,,73,5,6,1077,6467,19389,,,,,,,,,
54382529,1/30/2023,2/26/2023,622,Borgop,Cameroon,Post-emergency,442,,18,,,34,9,17,502,11060,19389,,,,,,,,,
54382533,1/30/2023,2/26/2023,451,Gado,Cameroon,Post-emergency,0,0,14,,,19,15,30,1012,25307,19389,,,,,,,,,
54382537,1/30/2023,2/26/2023,453,Lolo,Cameroon,Post-emergency,557,390,14,,,21,14,28,584,11688,19389,,,,,,,,,
54382582,1/30/2023,2/26/2023,623,Mbile,Cameroon,Post-emergency,397,,15,,,36,8,16,432,10810,19389,,,,,,,,,
54382598,1/30/2023,2/26/2023,625,Minawao,Cameroon,Post-emergency,1345,246,15,,,15,12,24,2207,77272,19389,,,,,,,,,
54382586,1/30/2023,2/26/2023,624,Ngam,Cameroon,Post-emergency,0,,18,,,52,6,11,462,6930,19389,,,,,,,,,
54382590,1/30/2023,2/26/2023,3883,Ngarisingo,Cameroon,Post-emergency,0,,17,,,49,6,12,444,1334,19389,,,,,,,,,
54382595,1/30/2023,2/26/2023,461,Timangolo,Cameroon,Post-emergency,0,0,13,,,29,10,20,477,6680,19389,,,,,,,,,
54380889,1/30/2023,2/26/2023,572,Amboko,Chad,Post-emergency,547,417,13,,,21,21,21,5350,10700,19389,,,,,,,,,
54411859,1/30/2023,2/26/2023,573,Amnabak,Chad,Post-emergency,,1251,5,,92,16,30,,9091,27275,19389,,,,,,,,,
54381066,1/30/2023,2/26/2023,4284,Beakoro,Chad,Post-emergency,315,210,30,,,53,8,7,245,245,19389,,,,,,,,,
54381038,1/30/2023,2/26/2023,4282,Bekan,Chad,Post-emergency,1025,,11,,,12,37,36,4780,4780,19389,,,,,,,,,
54380891,1/30/2023,2/26/2023,600,Belom,Chad,Post-emergency,507,357,14,,,3,143,143,5943,23774,19389,,,,,,,,,
54380894,1/30/2023,2/26/2023,589,Daha,Chad,Post-emergency,552,,21,,,4,65,64,1103,1103,19389,,,,,,,,,
54379389,1/30/2023,2/26/2023,484,Dar Es Salam,Chad,Post-emergency,418,418,20,91,100,17,20,18,3591,17959,19389,,,,,,,,,
54381036,1/30/2023,2/26/2023,4275,Dembo,Chad,Post-emergency,799,417,7,,,10,36,35,3646,7293,19389,,,,,,,,,
54380897,1/30/2023,2/26/2023,4279,Dilingala,Chad,Post-emergency,208,417,11,,,11,35,35,3331,3331,19389,,,,,,,,,
54380893,1/30/2023,2/26/2023,483,Doholo,Chad,Post-emergency,713,,13,,,24,16,16,4279,12838,19389,,,,,,,,,
54380887,1/30/2023,2/26/2023,576,Dosseye,Chad,Post-emergency,464,417,17,,,49,9,8,4854,14562,19389,,,,,,,,,
54380896,1/30/2023,2/26/2023,4278,Gon,Chad,Post-emergency,228,417,14,,,11,34,33,3866,3866,19389,,,,,,,,,
54380890,1/30/2023,2/26/2023,579,Gondje,Chad,Post-emergency,930,417,9,,,11,42,41,4969,9938,19389,,,,,,,,,
54412310,1/30/2023,2/26/2023,581,Iridimi,Chad,Post-emergency,,131,0,,92,31,15,,8215,24645,19389,,,,,,,,,
54412430,1/30/2023,2/26/2023,582,Kounoungou,Chad,Post-emergency,,83,17,,93,27,17,,4592,22961,19389,,,,,,,,,
54381078,1/30/2023,2/26/2023,591,Massambagne,Chad,Post-emergency,1842,368,6,,,16,26,25,3683,7366,19389,,,,,,,,,
54412443,1/30/2023,2/26/2023,583,Mile,Chad,Post-emergency,,150,13,,93,25,19,,5600,28004,19389,,,,,,,,,
54380892,1/30/2023,2/26/2023,599,Moyo,Chad,Post-emergency,507,,18,,,9,36,45,3800,7600,19389,,,,,,,,,
54412778,1/30/2023,2/26/2023,584,Oure Cassoni,Chad,Post-emergency,,224,12,,0,29,16,,11871,35614,19389,,,,,,,,,
54380899,1/30/2023,2/26/2023,4276,Silambi,Chad,Post-emergency,333,,28,,,100,4,3,666,666,19389,,,,,,,,,
54411923,1/30/2023,2/26/2023,585,Touloum,Chad,Post-emergency,,133,11,,93,11,43,,10691,32073,19389,,,,,,,,,
54393655,1/30/2023,2/26/2023,602,Ali Adde,Djibouti,Post-emergency,,78,22,,100,27,13,,4283,17134,19389,,,,,,,,,
54393662,1/30/2023,2/26/2023,603,Holl Holl,Djibouti,Post-emergency,,79,11,,100,13,24,3594,3594,7188,19389,,,,,,,,,
54376672,1/30/2023,2/26/2023,543,Bambasi,Ethiopia,Post-emergency,,137,16,,100,29,17,,1838,20221,19389,,,,,,,,,
54389643,1/30/2023,2/26/2023,533,Bokolmanyo,Ethiopia,Post-emergency,,,16,,96,0,,,,32184,19389,,,,,,,,,
54389699,1/30/2023,2/26/2023,541,Buramino,Ethiopia,Post-emergency,,,12,,100,6,89,,,47001,19389,,,,,,,,,
54389690,1/30/2023,2/26/2023,537,Hilaweyn,Ethiopia,Post-emergency,,,17,,100,7,68,,,48620,19389,,,,,,,,,
54389681,1/30/2023,2/26/2023,536,Kobe,Ethiopia,Post-emergency,,,20,,95,8,49,,,37418,19389,,,,,,,,,
54389666,1/30/2023,2/26/2023,535,Melkadida,Ethiopia,Post-emergency,,,13,,80,15,26,,,41595,19389,,,,,,,,,
54406761,1/30/2023,2/26/2023,4015,Nguenyyiel,Ethiopia,Post-emergency,,,0,,100,12,33,21,1092,111407,19389,,,,,,,,,
54376673,1/30/2023,2/26/2023,525,Sherkole,Ethiopia,Post-emergency,,147,16,,100,39,10,,1029,12359,19389,,,,,,,,,
54407675,1/30/2023,2/26/2023,546,Tierkidi,Ethiopia,Post-emergency,,217,9,,95,5,100,300,,71458,19389,,,,,,,,,
54376674,1/30/2023,2/26/2023,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,174,15,,100,16,19,27,2318,44048,19389,,,,,,,,,
54380992,1/30/2023,2/26/2023,445,Arbat,Iraq,Post-emergency,,,84,100,100,100,5,5,,9111,19389,,,,,,,,,
54380993,1/30/2023,2/26/2023,446,Basirma,Iraq,Post-emergency,,5,81,100,100,100,6,5,758,2275,19389,,,,,,,,,
54380995,1/30/2023,2/26/2023,442,Kawergosk,Iraq,Post-emergency,,6,126,100,100,100,6,5,970,7765,19389,,,,,,,,,
54380996,1/30/2023,2/26/2023,444,Qushtapa,Iraq,Post-emergency,,7,111,100,100,100,6,6,95,8369,19389,,,,,,,,,
54376773,1/30/2023,2/26/2023,518,Dagahaley,Kenya,Post-emergency,,140,21,,97,50,10,,2806,117852,19389,,,,,,,,,
54376774,1/30/2023,2/26/2023,519,Hagadera,Kenya,Post-emergency,,151,17,,92,62,8,,1493,125424,19389,,,,,,,,,
54376775,1/30/2023,2/26/2023,520,Ifo,Kenya,Post-emergency,,97,22,,65,50,10,,2638,110814,19389,,,,,,,,,
54376727,1/30/2023,2/26/2023,313,Dzaleka,Malawi,Post-emergency,1247,293,17,100,100,51,7,10,142,49883,19389,,,,,,,,,
54381032,1/30/2023,2/26/2023,696,Abala,Niger,Post-emergency,,109,11,,,11,18,,3333,10000,19389,,,,,,,,,
54377765,1/30/2023,2/26/2023,4370,Chadakori,Niger,Post-emergency,,152,12,,,0,35,35,199,3190,19389,,,,,,,,,
54377766,1/30/2023,2/26/2023,4369,Dandaji Makao,Niger,Post-emergency,,279,10,,,0,33,32,174,2789,19389,,,,,,,,,
54377767,1/30/2023,2/26/2023,4371,Garin Kaka,Niger,Post-emergency,,115,21,,,0,25,29,100,1604,19389,,,,,,,,,
54381035,1/30/2023,2/26/2023,4382,Ouallam,Niger,Post-emergency,,156,13,,,21,20,20,,6241,19389,,,,,,,,,
54377698,1/30/2023,2/26/2023,4251,Adagom,Nigeria,Post-emergency,,84,0,100,100,10,18,35,1014,10140,19389,,,,,,,,,
54392202,1/30/2023,2/26/2023,4674,Ikyogen,Nigeria,Post-emergency,,,2,100,100,13,38,38,1266,7600,19389,,,,,,,,,
54378278,1/30/2023,2/26/2023,629,Kigeme,Rwanda,Post-emergency,,80,14,,100,0,34,42,811,14613,19389,,,,,,,,,
54376637,1/30/2023,2/26/2023,627,Kiziba,Rwanda,Post-emergency,,102,30,,100,0,22,47,348,16020,19389,,,,,,,,,
54376671,1/30/2023,2/26/2023,631,Mahama,Rwanda,Post-emergency,,76,25,100,100,0,17,17,582,58248,19389,,,,,,,,,
54378279,1/30/2023,2/26/2023,630,Mugombwa,Rwanda,Post-emergency,,73,25,,100,0,25,36,823,11522,19389,,,,,,,,,
54376700,1/30/2023,2/26/2023,628,Nyabiheke,Rwanda,Post-emergency,,83,17,,100,0,18,44,354,13103,19389,,,,,,,,,
54377548,1/30/2023,2/26/2023,686,Ajoung Thok,South Sudan,Post-emergency,,352,33,87,,0,6,6,584,38012,19389,,,,,,,,,
54380951,1/30/2023,2/26/2023,680,Doro,South Sudan,Post-emergency,100,128,18,,100,28,18,,1995,69854,19389,,,,,,,,,
54381002,1/30/2023,2/26/2023,681,Gendrassa,South Sudan,Post-emergency,100,127,21,,100,38,13,,862,17252,19389,,,,,,,,,
54381028,1/30/2023,2/26/2023,682,Kaya,South Sudan,Post-emergency,,107,20,,100,44,11,,1106,27657,19389,,,,,,,,,
54377549,1/30/2023,2/26/2023,3886,Pamir,South Sudan,Post-emergency,,472,23,87,,59,8,9,734,38207,19389,,,,,,,,,
54380901,1/30/2023,2/26/2023,678,Yusuf Batil,South Sudan,Post-emergency,100,125,16,,100,42,13,,1994,49862,19389,,,,,,,,,
54376497,1/30/2023,2/26/2023,4336,Abu Jubaiha Town,Sudan,Post-emergency,927,,0,,,41,10,,,2781,19389,,,,,,,,,
54376498,1/30/2023,2/26/2023,4329,Dar Batti,Sudan,Post-emergency,2646,,1,,,22,18,,,15877,19389,,,,,,,,,
54376500,1/30/2023,2/26/2023,4330,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",Sudan,Post-emergency,75,,44,,,78,5,,,450,19389,,,,,,,,,
54376501,1/30/2023,2/26/2023,4331,Gedied,Sudan,Post-emergency,,,0,,,25,14,,144,1584,19389,,,,,,,,,
54376503,1/30/2023,2/26/2023,4332,Gurayd,Sudan,Post-emergency,,,0,,,37,10,,119,1190,19389,,,,,,,,,
54376505,1/30/2023,2/26/2023,4333,Sirajiya,Sudan,Post-emergency,,,0,,,21,18,36,130,5882,19389,,,,,,,,,
54373561,1/30/2023,2/26/2023,4720,Tunaydba,Sudan,Post-emergency,,0,,,,0,0,0,0,,19389,,,,,,,,,
54388432,1/30/2023,2/26/2023,509,Nduta,Tanzania,Post-emergency,,68,33,,82,89,5,,791,76742,19389,,,,,,,,,
54386723,1/30/2023,2/26/2023,4296,Nyarugusu Burundian,Tanzania,Post-emergency,,68,25,,95,90,6,,916,49481,19389,,,,,,,,,
54386663,1/30/2023,2/26/2023,4297,Nyarugusu Congolese,Tanzania,Post-emergency,,121,25,,88,74,6,,1064,79823,19389,,,,,,,,,
54408798,1/30/2023,2/26/2023,552,Adjumani,Uganda,Post-emergency,428,332,14,95,93,100,10,11,695,208672,19389,,,,,,,,,
54381457,1/30/2023,2/26/2023,554,Kyaka II,Uganda,Post-emergency,516,672,13,100,100,57,6,12,475,118986,19389,,,,,,,,,
54381080,1/30/2023,2/26/2023,558,Nakivale,Uganda,Post-emergency,6398,,13,93,98,0,,,,166344,19389,,,,,,,,,
54381042,1/30/2023,2/26/2023,555,Oruchinga,Uganda,Post-emergency,1147,184,20,94,91,0,,,,8601,19389,,,,,,,,,
54377525,1/30/2023,2/26/2023,365,Tongogara,Zimbabwe,Post-emergency,1212,,19,,,0,,,,15757,19389,,,,,,,,,
54382525,1/2/2023,1/29/2023,622,Borgop,Cameroon,Post-emergency,439,,18,,,35,9,17,498,10975,19358,,,,,,,,,
54382532,1/2/2023,1/29/2023,451,Gado,Cameroon,Post-emergency,0,0,14,,,19,15,30,1013,25337,19358,,,,,,,,,
54382536,1/2/2023,1/29/2023,453,Lolo,Cameroon,Post-emergency,556,390,14,,,21,14,28,584,11686,19358,,,,,,,,,
54382580,1/2/2023,1/29/2023,623,Mbile,Cameroon,Post-emergency,397,,15,,,38,8,15,432,10802,19358,,,,,,,,,
54382597,1/2/2023,1/29/2023,625,Minawao,Cameroon,Post-emergency,1345,246,15,,,16,12,24,2179,76272,19358,,,,,,,,,
54382585,1/2/2023,1/29/2023,624,Ngam,Cameroon,Post-emergency,0,,18,,,52,6,11,456,6850,19358,,,,,,,,,
54382589,1/2/2023,1/29/2023,3883,Ngarisingo,Cameroon,Post-emergency,0,,17,,,49,6,12,444,1334,19358,,,,,,,,,
54382594,1/2/2023,1/29/2023,461,Timangolo,Cameroon,Post-emergency,0,0,13,,,29,10,20,477,6680,19358,,,,,,,,,
54380879,1/2/2023,1/29/2023,4282,Bekan,Chad,Post-emergency,1025,,11,,,12,37,36,4780,4780,19358,,,,,,,,,
54380865,1/2/2023,1/29/2023,600,Belom,Chad,Post-emergency,469,357,16,,,3,143,143,5943,23774,19358,,,,,,,,,
54380870,1/2/2023,1/29/2023,589,Daha,Chad,Post-emergency,552,,21,,,4,65,64,1103,1103,19358,,,,,,,,,
54378301,1/2/2023,1/29/2023,484,Dar Es Salam,Chad,Post-emergency,423,555,22,92,60,16,21,18,3552,17760,19358,,,,,,,,,
54380875,1/2/2023,1/29/2023,4275,Dembo,Chad,Post-emergency,1042,1216,11,,,10,36,35,3646,7293,19358,,,,,,,,,
54380872,1/2/2023,1/29/2023,4279,Dilingala,Chad,Post-emergency,208,417,11,,,11,35,35,3331,3331,19358,,,,,,,,,
54380869,1/2/2023,1/29/2023,483,Doholo,Chad,Post-emergency,713,,13,,,24,16,16,4279,12838,19358,,,,,,,,,
54378304,1/2/2023,1/29/2023,576,Dosseye,Chad,Post-emergency,431,417,18,,,49,9,8,4854,14562,19358,,,,,,,,,
54380871,1/2/2023,1/29/2023,4278,Gon,Chad,Post-emergency,228,417,14,,,11,34,33,3866,3866,19358,,,,,,,,,
54380863,1/2/2023,1/29/2023,579,Gondje,Chad,Post-emergency,620,417,14,,,11,42,41,4969,9938,19358,,,,,,,,,
54380880,1/2/2023,1/29/2023,591,Massambagne,Chad,Post-emergency,34,375,6,,,16,26,25,,7366,19358,,,,,,,,,
54380868,1/2/2023,1/29/2023,599,Moyo,Chad,Post-emergency,447,,21,,,9,46,45,3800,7600,19358,,,,,,,,,
54380873,1/2/2023,1/29/2023,4276,Silambi,Chad,Post-emergency,333,,28,,,100,4,3,666,666,19358,,,,,,,,,
54393654,1/2/2023,1/29/2023,602,Ali Adde,Djibouti,Post-emergency,,78,16,,100,27,13,,4283,17134,19358,,,,,,,,,
54393661,1/2/2023,1/29/2023,603,Holl Holl,Djibouti,Post-emergency,,79,9,,,13,24,3594,3594,7188,19358,,,,,,,,,
54374046,1/2/2023,1/29/2023,543,Bambasi,Ethiopia,Post-emergency,,136,15,,100,29,17,,1836,20196,19358,,,,,,,,,
54389644,1/2/2023,1/29/2023,533,Bokolmanyo,Ethiopia,Post-emergency,,,16,,,0,,,,32253,19358,,,,,,,,,
54389700,1/2/2023,1/29/2023,541,Buramino,Ethiopia,Post-emergency,,,12,,100,6,89,,,46797,19358,,,,,,,,,
54389691,1/2/2023,1/29/2023,537,Hilaweyn,Ethiopia,Post-emergency,,,18,,100,7,67,,,48539,19358,,,,,,,,,
54389665,1/2/2023,1/29/2023,535,Melkadida,Ethiopia,Post-emergency,,,13,,92,15,26,,,41522,19358,,,,,,,,,
54406729,1/2/2023,1/29/2023,4015,Nguenyyiel,Ethiopia,Post-emergency,,,15,,50,12,33,21,2652,111407,19358,,,,,,,,,
54374049,1/2/2023,1/29/2023,525,Sherkole,Ethiopia,Post-emergency,,147,12,,100,39,10,,1027,12329,19358,,,,,,,,,
54407674,1/2/2023,1/29/2023,546,Tierkidi,Ethiopia,Post-emergency,,217,10,,97,21,24,300,,71458,19358,,,,,,,,,
54374045,1/2/2023,1/29/2023,496,Tsore Camp (Assosa),Ethiopia,Post-emergency,,173,14,,100,16,19,,2311,43927,19358,,,,,,,,,
54380982,1/2/2023,1/29/2023,445,Arbat,Iraq,Post-emergency,,,84,100,100,100,5,5,,9111,19358,,,,,,,,,
54380983,1/2/2023,1/29/2023,446,Basirma,Iraq,Post-emergency,,5,81,100,100,100,6,5,757,2273,19358,,,,,,,,,
54380985,1/2/2023,1/29/2023,442,Kawergosk,Iraq,Post-emergency,,6,126,100,100,100,6,5,970,7760,19358,,,,,,,,,
54380986,1/2/2023,1/29/2023,444,Qushtapa,Iraq,Post-emergency,,7,111,100,100,100,6,6,95,8365,19358,,,,,,,,,
54375572,1/2/2023,1/29/2023,518,Dagahaley,Kenya,Post-emergency,,131,22,,96,53,9,,2630,110485,19358,,,,,,,,,
54375573,1/2/2023,1/29/2023,519,Hagadera,Kenya,Post-emergency,,146,16,,96,64,7,,1445,121451,19358,,,,,,,,,
54375574,1/2/2023,1/29/2023,520,Ifo,Kenya,Post-emergency,,90,24,,84,53,9,,2467,103623,19358,,,,,,,,,
54375237,1/2/2023,1/29/2023,313,Dzaleka,Malawi,Post-emergency,1427,336,15,100,100,38,8,11,163,57063,19358,,,,,,,,,
54374040,1/2/2023,1/29/2023,696,Abala,Niger,Post-emergency,,109,10,,,11,18,,3333,10000,19358,,,,,,,,,
54375672,1/2/2023,1/29/2023,4370,Chadakori,Niger,Post-emergency,,152,6,,,0,35,35,199,3190,19358,,,,,,,,,
54375674,1/2/2023,1/29/2023,4369,Dandaji Makao,Niger,Post-emergency,,279,15,,,0,33,32,174,2789,19358,,,,,,,,,
54375676,1/2/2023,1/29/2023,4371,Garin Kaka,Niger,Post-emergency,,115,29,,,0,25,29,100,1604,19358,,,,,,,,,
54375249,1/2/2023,1/29/2023,4382,Ouallam,Niger,Post-emergency,,156,21,,,21,20,20,,6249,19358,,,,,,,,,
54377684,1/2/2023,1/29/2023,4251,Adagom,Nigeria,Post-emergency,,98,17,100,100,10,35,35,1014,10140,19358,,,,,,,,,
54392201,1/2/2023,1/29/2023,4674,Ikyogen,Nigeria,Post-emergency,,224,9,100,100,13,38,38,1520,7600,19358,,,,,,,,,
54376643,1/2/2023,1/29/2023,629,Kigeme,Rwanda,Post-emergency,,80,15,,100,0,34,42,809,14578,19358,,,,,,,,,
54374168,1/2/2023,1/29/2023,627,Kiziba,Rwanda,Post-emergency,,53,30,,100,0,22,49,349,16059,19358,,,,,,,,,
54373907,1/2/2023,1/29/2023,631,Mahama,Rwanda,Post-emergency,,76,25,100,100,0,17,17,582,58256,19358,,,,,,,,,
54377534,1/2/2023,1/29/2023,630,Mugombwa,Rwanda,Post-emergency,,73,22,,100,0,24,36,821,11495,19358,,,,,,,,,
54368549,1/2/2023,1/29/2023,628,Nyabiheke,Rwanda,Post-emergency,,83,16,,100,0,18,44,356,13188,19358,,,,,,,,,
54377540,1/2/2023,1/29/2023,686,Ajoung Thok,South Sudan,Post-emergency,,351,30,84,,0,6,6,582,37883,19358,,,,,,,,,
54380950,1/2/2023,1/29/2023,680,Doro,South Sudan,Post-emergency,100,128,18,,0,28,18,,1995,69854,19358,,,,,,,,,
54380999,1/2/2023,1/29/2023,681,Gendrassa,South Sudan,Post-emergency,100,127,21,,100,38,13,,862,17252,19358,,,,,,,,,
54381027,1/2/2023,1/29/2023,682,Kaya,South Sudan,Post-emergency,,107,23,,100,44,11,,1106,27657,19358,,,,,,,,,
